2019-05-24T21:34:36.781887  -  [DB] database returned None for page_id: José_María_Chacón, passage_idx: 0
25-05-2019--18-37-44  -  [DB] database returned None for page_id: Beyoncé, passage_idx: 0
25-05-2019--18-37-44  -  [DB] database returned None for page_id: François_de_Belleforest, passage_idx: 9
25-05-2019--18-37-44  -  [DB] database returned None for page_id: Musée_National_d'Art_Moderne, passage_idx: 1
25-05-2019--18-37-45  -  [DB] database returned None for page_id: Christine_Daaé, passage_idx: 0
25-05-2019--18-37-45  -  [DB] database returned None for page_id: Citadelle_Laferrière, passage_idx: 0
25-05-2019--18-37-45  -  [DB] database returned None for page_id: Citadelle_Laferrière, passage_idx: 0
25-05-2019--18-37-45  -  [DB] database returned None for page_id: Thénardiers, passage_idx: 0
25-05-2019--18-37-45  -  [DB] database returned None for page_id: Thénardiers, passage_idx: 6
25-05-2019--18-37-45  -  [DB] database returned None for page_id: Thénardiers, passage_idx: 8
25-05-2019--18-37-45  -  [DB] database returned None for page_id: Thénardiers, passage_idx: 7
25-05-2019--18-37-45  -  [DB] database returned None for page_id: Thénardiers, passage_idx: 4
25-05-2019--18-37-46  -  [DB] database returned None for page_id: José_María_Chacón, passage_idx: 1
25-05-2019--18-37-46  -  [DB] database returned None for page_id: Sophia_Abrahão, passage_idx: 0
25-05-2019--18-37-46  -  [DB] database returned None for page_id: Thénardiers, passage_idx: 6
25-05-2019--18-37-46  -  [DB] database returned None for page_id: Thénardiers, passage_idx: 0
25-05-2019--18-37-47  -  [DB] database returned None for page_id: José_Aldo, passage_idx: 4
25-05-2019--18-37-48  -  [DB] database returned None for page_id: Thénardiers, passage_idx: 0
25-05-2019--18-37-49  -  [DB] database returned None for page_id: Formula_König, passage_idx: 0
25-05-2019--18-37-50  -  [DB] database returned None for page_id: Charlotte_Brontë, passage_idx: 0
25-05-2019--18-37-51  -  [DB] database returned None for page_id: François_de_Belleforest, passage_idx: 0
25-05-2019--18-37-51  -  [DB] database returned None for page_id: François_de_Belleforest, passage_idx: 9
25-05-2019--18-37-52  -  [DB] database returned None for page_id: Thérèse_Raquin, passage_idx: 0
25-05-2019--18-37-53  -  [DB] database returned None for page_id: Beyoncé, passage_idx: 20
25-05-2019--18-37-53  -  [DB] database returned None for page_id: Björk, passage_idx: 16
25-05-2019--18-37-54  -  [DB] database returned None for page_id: Chris_Pérez, passage_idx: 0
25-05-2019--18-37-55  -  [DB] database returned None for page_id: Kantō_region, passage_idx: 0
25-05-2019--18-37-56  -  [DB] database returned None for page_id: Māui_-LRB-mythology-RRB-, passage_idx: 7
25-05-2019--18-37-57  -  [DB] database returned None for page_id: Beyoncé, passage_idx: 7
25-05-2019--18-37-57  -  [DB] database returned None for page_id: Beyoncé, passage_idx: 3
25-05-2019--18-37-58  -  [DB] database returned None for page_id: Christine_Daaé, passage_idx: 0
25-05-2019--18-37-58  -  [DB] database returned None for page_id: Julio_Cortázar, passage_idx: 0
25-05-2019--18-37-58  -  [DB] database returned None for page_id: Björk, passage_idx: 16
25-05-2019--18-38-00  -  [DB] database returned None for page_id: Les_Misérables_-LRB-2012_film-RRB-, passage_idx: 0
25-05-2019--18-38-00  -  [DB] database returned None for page_id: Citadelle_Laferrière, passage_idx: 0
25-05-2019--18-38-01  -  [DB] database returned None for page_id: Beyoncé, passage_idx: 1
25-05-2019--18-38-01  -  [DB] database returned None for page_id: José_Aldo, passage_idx: 4
25-05-2019--18-38-01  -  [DB] database returned None for page_id: NOFV-Oberliga_Süd, passage_idx: 0
25-05-2019--18-38-02  -  [DB] database returned None for page_id: François_de_Belleforest, passage_idx: 9
25-05-2019--18-38-02  -  [DB] database returned None for page_id: Björn_Ulvaeus, passage_idx: 0
25-05-2019--18-38-02  -  [DB] database returned None for page_id: Citadelle_Laferrière, passage_idx: 0
25-05-2019--18-38-03  -  [DB] database returned None for page_id: François_de_Belleforest, passage_idx: 0
25-05-2019--18-38-03  -  [DB] database returned None for page_id: François_de_Belleforest, passage_idx: 9
25-05-2019--18-38-03  -  [DB] database returned None for page_id: Frédéric_Auguste_Bartholdi, passage_idx: 0
25-05-2019--18-38-03  -  [DB] database returned None for page_id: Björk, passage_idx: 16
25-05-2019--18-38-03  -  [DB] database returned None for page_id: Beyoncé, passage_idx: 7
25-05-2019--18-38-04  -  [DB] database returned None for page_id: Björn_Ulvaeus, passage_idx: 0
25-05-2019--18-38-04  -  [DB] database returned None for page_id: José_Aldo, passage_idx: 4
25-05-2019--18-38-05  -  [DB] database returned None for page_id: Beyoncé, passage_idx: 20
25-05-2019--18-38-05  -  [DB] database returned None for page_id: Régine_Chassagne, passage_idx: 0
25-05-2019--18-38-05  -  [DB] database returned None for page_id: Fárbauti, passage_idx: 2
25-05-2019--18-38-06  -  [DB] database returned None for page_id: Penélope_Cruz, passage_idx: 0
25-05-2019--18-38-06  -  [DB] database returned None for page_id: Beyoncé, passage_idx: 19
25-05-2019--18-38-06  -  [DB] database returned None for page_id: Zlatan_Ibrahimović, passage_idx: 7
25-05-2019--18-38-06  -  [DB] database returned None for page_id: Zlatan_Ibrahimović, passage_idx: 10
25-05-2019--18-38-07  -  [DB] database returned None for page_id: Zlatan_Ibrahimović, passage_idx: 0
25-05-2019--18-38-08  -  [DB] database returned None for page_id: François_de_Belleforest, passage_idx: 9
25-05-2019--18-38-09  -  [DB] database returned None for page_id: Sofía_Vergara, passage_idx: 0
25-05-2019--18-38-09  -  [DB] database returned None for page_id: Citadelle_Laferrière, passage_idx: 0
25-05-2019--18-38-10  -  [DB] database returned None for page_id: Peer_Åström, passage_idx: 2
25-05-2019--18-38-10  -  [DB] database returned None for page_id: Peer_Åström, passage_idx: 0
25-05-2019--18-38-10  -  [DB] database returned None for page_id: François_de_Belleforest, passage_idx: 9
25-05-2019--18-38-10  -  [DB] database returned None for page_id: Beyoncé, passage_idx: 19
25-05-2019--18-38-10  -  [DB] database returned None for page_id: Beyoncé, passage_idx: 20
25-05-2019--18-38-10  -  [DB] database returned None for page_id: Beyoncé, passage_idx: 0
25-05-2019--18-38-12  -  [DB] database returned None for page_id: Citadelle_Laferrière, passage_idx: 0
25-05-2019--18-38-14  -  [DB] database returned None for page_id: Zlatan_Ibrahimović, passage_idx: 7
25-05-2019--18-38-14  -  [DB] database returned None for page_id: Rafael_Benítez, passage_idx: 0
25-05-2019--18-38-14  -  [DB] database returned None for page_id: Citadelle_Laferrière, passage_idx: 0
25-05-2019--18-38-16  -  [DB] database returned None for page_id: Reichsführer-SS, passage_idx: 0
25-05-2019--18-38-16  -  [DB] database returned None for page_id: Peer_Åström, passage_idx: 19
25-05-2019--18-38-16  -  [DB] database returned None for page_id: Peer_Åström, passage_idx: 0
25-05-2019--18-38-16  -  [DB] database returned None for page_id: Peer_Åström, passage_idx: 1
25-05-2019--18-38-16  -  [DB] database returned None for page_id: Peer_Åström, passage_idx: 2
25-05-2019--18-38-16  -  [DB] database returned None for page_id: Peer_Åström, passage_idx: 13
25-05-2019--18-38-17  -  [DB] database returned None for page_id: Sophia_Abrahão, passage_idx: 0
25-05-2019--18-38-18  -  [DB] database returned None for page_id: Citadelle_Laferrière, passage_idx: 0
25-05-2019--18-38-18  -  [DB] database returned None for page_id: Björk, passage_idx: 16
25-05-2019--18-38-19  -  [DB] database returned None for page_id: Frédéric_Auguste_Bartholdi, passage_idx: 0
25-05-2019--18-38-19  -  [DB] database returned None for page_id: José_María_Chacón, passage_idx: 1
25-05-2019--18-38-22  -  [DB] database returned None for page_id: José_Aldo, passage_idx: 2
25-05-2019--18-38-22  -  [DB] database returned None for page_id: José_Aldo, passage_idx: 1
25-05-2019--18-38-22  -  [DB] database returned None for page_id: José_Aldo, passage_idx: 0
25-05-2019--18-38-22  -  [DB] database returned None for page_id: Zlatan_Ibrahimović, passage_idx: 0
25-05-2019--18-38-23  -  [DB] database returned None for page_id: Ātman_-LRB-Hinduism-RRB-, passage_idx: 0
25-05-2019--18-38-23  -  [DB] database returned None for page_id: Grégory_Levasseur, passage_idx: 0
25-05-2019--18-38-25  -  [DB] database returned None for page_id: José_María_Chacón, passage_idx: 1
25-05-2019--18-38-26  -  [DB] database returned None for page_id: José_Aldo, passage_idx: 4
25-05-2019--18-38-26  -  [DB] database returned None for page_id: Beyoncé, passage_idx: 7
25-05-2019--18-38-26  -  [DB] database returned None for page_id: Beyoncé, passage_idx: 8
25-05-2019--18-38-26  -  [DB] database returned None for page_id: Beyoncé, passage_idx: 0
25-05-2019--18-38-26  -  [DB] database returned None for page_id: Daniela_Hantuchová, passage_idx: 9
25-05-2019--18-38-27  -  [DB] database returned None for page_id: Peer_Åström, passage_idx: 1
25-05-2019--18-38-27  -  [DB] database returned None for page_id: Peer_Åström, passage_idx: 2
25-05-2019--18-38-27  -  [DB] database returned None for page_id: Peer_Åström, passage_idx: 0
25-05-2019--18-38-27  -  [DB] database returned None for page_id: Grégory_Levasseur, passage_idx: 0
25-05-2019--18-38-27  -  [DB] database returned None for page_id: Café_Society_-LRB-film-RRB-, passage_idx: 0
25-05-2019--18-38-27  -  [DB] database returned None for page_id: Don_Balón_Award, passage_idx: 0
25-05-2019--18-38-27  -  [DB] database returned None for page_id: Trophées_UNFP_du_football, passage_idx: 0
25-05-2019--18-38-28  -  [DB] database returned None for page_id: José_Aldo, passage_idx: 4
25-05-2019--18-38-29  -  [DB] database returned None for page_id: Night_Attack_at_Târgovişte, passage_idx: 0
25-05-2019--18-38-29  -  [DB] database returned None for page_id: Édith_Piaf, passage_idx: 0
25-05-2019--18-38-29  -  [DB] database returned None for page_id: Citadelle_Laferrière, passage_idx: 0
25-05-2019--18-38-30  -  [DB] database returned None for page_id: François_de_Belleforest, passage_idx: 9
25-05-2019--18-38-31  -  [DB] database returned None for page_id: Grégory_Levasseur, passage_idx: 0
25-05-2019--18-38-34  -  [DB] database returned None for page_id: Beyoncé, passage_idx: 19
25-05-2019--18-38-34  -  [DB] database returned None for page_id: Sophia_Abrahão, passage_idx: 0
25-05-2019--18-38-35  -  [DB] database returned None for page_id: Citadelle_Laferrière, passage_idx: 0
25-05-2019--18-38-35  -  [DB] database returned None for page_id: François_de_Belleforest, passage_idx: 9
25-05-2019--18-38-36  -  [DB] database returned None for page_id: Stefan_Kapičić, passage_idx: 0
25-05-2019--18-38-36  -  [DB] database returned None for page_id: Tré_Cool, passage_idx: 0
25-05-2019--18-38-36  -  [DB] database returned None for page_id: Zlatan_Ibrahimović, passage_idx: 13
25-05-2019--18-38-36  -  [DB] database returned None for page_id: Zlatan_Ibrahimović, passage_idx: 24
25-05-2019--18-38-36  -  [DB] database returned None for page_id: Zlatan_Ibrahimović, passage_idx: 14
25-05-2019--18-38-36  -  [DB] database returned None for page_id: Zlatan_Ibrahimović, passage_idx: 0
25-05-2019--18-38-36  -  [DB] database returned None for page_id: Zlatan_Ibrahimović, passage_idx: 3
25-05-2019--18-38-36  -  [DB] database returned None for page_id: Zlatan_Ibrahimović, passage_idx: 2
25-05-2019--18-38-37  -  [DB] database returned None for page_id: Henri_Poincaré, passage_idx: 0
25-05-2019--18-38-37  -  [DB] database returned None for page_id: Sophia_Abrahão, passage_idx: 0
25-05-2019--18-38-37  -  [DB] database returned None for page_id: Demián_Bichir, passage_idx: 4
25-05-2019--18-38-38  -  [DB] database returned None for page_id: Copa_América, passage_idx: 0
25-05-2019--18-38-38  -  [DB] database returned None for page_id: 2011_Copa_América, passage_idx: 0
25-05-2019--18-38-39  -  [DB] database returned None for page_id: Musée_National_d'Art_Moderne, passage_idx: 1
25-05-2019--18-38-39  -  [DB] database returned None for page_id: Musée_National_d'Art_Moderne, passage_idx: 1
25-05-2019--18-38-39  -  [DB] database returned None for page_id: Māui_-LRB-mythology-RRB-, passage_idx: 7
25-05-2019--18-38-39  -  [DB] database returned None for page_id: Sofía_Vergara, passage_idx: 0
25-05-2019--18-38-39  -  [DB] database returned None for page_id: Gisele_Bündchen, passage_idx: 17
25-05-2019--18-38-40  -  [DB] database returned None for page_id: Citadelle_Laferrière, passage_idx: 0
25-05-2019--18-38-40  -  [DB] database returned None for page_id: Citadelle_Laferrière, passage_idx: 2
25-05-2019--18-38-40  -  [DB] database returned None for page_id: Henri_Poincaré, passage_idx: 0
25-05-2019--18-38-42  -  [DB] database returned None for page_id: José_María_Chacón, passage_idx: 1
25-05-2019--18-38-42  -  [DB] database returned None for page_id: François_Truffaut, passage_idx: 0
25-05-2019--18-38-42  -  [DB] database returned None for page_id: Tré_Cool, passage_idx: 0
25-05-2019--18-38-43  -  [DB] database returned None for page_id: Beyoncé, passage_idx: 7
25-05-2019--18-38-43  -  [DB] database returned None for page_id: Régine_Chassagne, passage_idx: 0
25-05-2019--18-38-44  -  [DB] database returned None for page_id: Beyoncé, passage_idx: 7
25-05-2019--18-38-45  -  [DB] database returned None for page_id: Chris_Pérez, passage_idx: 0
25-05-2019--18-38-46  -  [DB] database returned None for page_id: Sofía_Vergara, passage_idx: 0
25-05-2019--18-38-46  -  [DB] database returned None for page_id: Grégory_Levasseur, passage_idx: 0
25-05-2019--18-38-46  -  [DB] database returned None for page_id: Árpád, passage_idx: 1
25-05-2019--18-38-48  -  [DB] database returned None for page_id: Tré_Cool, passage_idx: 0
25-05-2019--18-38-49  -  [DB] database returned None for page_id: Tré_Cool, passage_idx: 0
25-05-2019--18-38-49  -  [DB] database returned None for page_id: Sophia_Abrahão, passage_idx: 0
25-05-2019--18-38-50  -  [DB] database returned None for page_id: Éomer, passage_idx: 0
25-05-2019--18-38-50  -  [DB] database returned None for page_id: École_Polytechnique_de_Montréal, passage_idx: 0
25-05-2019--18-38-52  -  [DB] database returned None for page_id: Andy_García, passage_idx: 5
25-05-2019--18-38-52  -  [DB] database returned None for page_id: Andy_García, passage_idx: 2
25-05-2019--18-38-52  -  [DB] database returned None for page_id: Andy_García, passage_idx: 6
25-05-2019--18-38-52  -  [DB] database returned None for page_id: Andy_García, passage_idx: 0
25-05-2019--18-38-53  -  [DB] database returned None for page_id: François_de_Belleforest, passage_idx: 9
25-05-2019--18-38-54  -  [DB] database returned None for page_id: François_de_Belleforest, passage_idx: 15
25-05-2019--18-38-54  -  [DB] database returned None for page_id: François_de_Belleforest, passage_idx: 0
25-05-2019--18-38-54  -  [DB] database returned None for page_id: François_de_Belleforest, passage_idx: 9
25-05-2019--18-38-54  -  [DB] database returned None for page_id: Galápagos_Islands, passage_idx: 0
